CBSA,CITY,STATE,CITYSTATE,NETMIG2020,NETMIG2021,TOTALNETMIG,2020rank,2020census,2010census,Change,2020 land area,2020 population density,Location,Unemployment Rate (August 2021),Change in Unemployment (August 2021 vs August 2019),Change in Unemployment (August 2021 vs January 2020),Change in Unemployment (August 2021 vs August 2020),Adjusted Unemployment Rate* (August 2021),Effective Real-Estate Tax Rate,Annual Taxes on $217.5K Home*,State Median Home Value,Annual Taxes on Home Priced at State Median Value,ZHVI,ZORI,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag
16300,Cedar Rapids,IA,"Cedar Rapids, IA",-171,-1162,-1333,201,"137,710","126,326",+9.01%,72.1 sq mi,"1,910/sq mi",41°58′N 91°40′W﻿ / ﻿41.96°N 91.67°W﻿ / 41.96; -91.67﻿ (Cedar Rapids),5.20%,44.35%,28.96%,-37.17%,5.50%,1.57%,"$3,407","$147,800","$2,315",194103,NA,169,289,-15,-44,13.879599,14.381270903010032,13.377926421404682,69,0.06153846153846154,4,0.11290322580645153,7,22,0.3377590428236841,0.10209161628858632,0.5892,244900,0.06524575902566343,0.07790492957746475,0.624,0
33660,Mobile,AL,"Mobile, AL",-420,-944,-1364,138,"187,041","195,111",−4.14%,139.5 sq mi,"1,341/sq mi",30°40′N 88°06′W﻿ / ﻿30.66°N 88.10°W﻿ / 30.66; -88.10﻿ (Mobile),5.50%,33.42%,34.96%,-56.88%,5.82%,0.41%,$895,"$142,700",$587,172516,NA,123,206,8,-41,37.29097,54.515050167224075,20.066889632107024,43.5,-0.23684210526315785,-13.5,-0.2018348623853211,-11,-3.5,0.10737675173418548,-0.22291051182488275,0.6766,207607.5,-0.00666267942583731,-0.00666267942583731,0.529,0
14500,Boulder,CO,"Boulder, CO",-3,-1413,-1416,289,"108,250","97,385",+11.16%,26.3 sq mi,"4,116/sq mi",40°01′N 105°15′W﻿ / ﻿40.02°N 105.25°W﻿ / 40.02; -105.25﻿ (Boulder),NA,NA,NA,NA,NA,0.51%,"$1,113","$343,300","$1,756",768308,2089,152,7,-2,115,90.133779,96.32107023411372,83.94648829431438,21,-0.5,-21,-0.641025641025641,-37.5,-26,-0.07958167931729399,0.19103978451092196,1.4455,851742,0.05153333333333343,-0.07670243902439022,2.1703,1
31740,Manhattan,KS,"Manhattan, KS",-179,-1243,-1422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41%,"$3,060","$151,900","$2,137",237031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23420,Fresno,CA,"Fresno, CA",-891,-608,-1499,34,"542,107","494,665",+9.59%,115.2 sq mi,"4,706/sq mi",36°47′N 119°47′W﻿ / ﻿36.78°N 119.79°W﻿ / 36.78; -119.79﻿ (Fresno),9.00%,44.69%,53.84%,-27.17%,9.52%,0.76%,"$1,644","$505,000","$3,818",374618,1922,70,79,-38,-70,65.886288,79.59866220735786,52.17391304347826,33.5,-0.11842105263157898,-4.5,0.488888888888889,11,-13.5,0.0767805421081591,-0.32564087132836983,1.0187,390000,-0.04878048780487809,0.11428571428571432,0.9938,1
44140,Springfield,MA,"Springfield, MA",-687,-850,-1537,168,"155,929","153,060",+1.87%,31.9 sq mi,"4,888/sq mi",42°07′N 72°32′W﻿ / ﻿42.11°N 72.54°W﻿ / 42.11; -72.54﻿ (Springfield),NA,NA,NA,NA,NA,1.23%,"$2,667","$381,600","$4,679",302108,1527,87,4,21,81,92.976589,93.9799331103679,91.9732441471572,24.5,-0.5288461538461539,-27.5,-0.6016260162601625,-37,-22.5,0.08184410206294368,0.02050288360764707,1.6646,317250,-0.03863636363636369,-0.04572116107685364,0.8084,1
16620,Charleston,WV,"Charleston, WV",-543,-1058,-1601,NA,NA,NA,NA,NA,NA,NA,4.50%,0.49%,7.81%,-56.79%,4.76%,0.58%,"$1,269","$119,600",$698,120365,NA,190,272,-5,-3,19.899666,6.688963210702341,33.11036789297659,80.5,0.10273972602739724,7.5,-0.00617283950617286,-0.5,33.5,0.19949347098839976,0.1665235863136747,0.8247,148900,0.04198740377886634,0.07122302158273386,0.3794,0
34900,Napa,CA,"Napa, CA",-388,-1222,-1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76%,"$1,644","$505,000","$3,818",886878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49420,Yakima,WA,"Yakima, WA",-361,-1327,-1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98%,"$2,134","$339,000","$3,326",326122,NA,209,232,-85,-198,31.772575,25.75250836120401,37.79264214046823,58.5,0.10377358490566048,5.5,0.647887323943662,23,11.5,0.10418031539167938,-0.30513124301966,0.8681,396500,0.01692741728648372,0.1924812030075187,1.0103,1
33740,Monroe,LA,"Monroe, LA",-450,-1409,-1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55%,"$1,187","$163,100",$890,161989,NA,236,229,-23,51,32.274247,27.424749163879596,37.12374581939799,57.5,-0.05737704918032782,-3.5,-0.28125,-22.5,10.5,0.1551566484408098,0.4510200062911254,0.8655,273000,0.05040400153905344,0.1869565217391305,0.6956,0
17980,Columbus,GA,"Columbus, GA",48,-1962,-1914,112,"206,922","189,885",+8.97%,216.5 sq mi,956/sq mi,32°31′N 84°52′W﻿ / ﻿32.51°N 84.87°W﻿ / 32.51; -84.87﻿ (Columbus),4.30%,-13.70%,-7.53%,-48.41%,4.55%,0.92%,"$2,006","$176,000","$1,623",159661,NA,161,198,52,-64,38.795987,57.19063545150501,20.401337792642146,42.5,-0.32539682539682535,-20.5,0.0625,2.5,-4.5,0.12548274243459745,-0.05305789156184459,0.6783,199900,0.02513346222288315,0.02120051085568319,0.5094,0
45940,Trenton,NJ,"Trenton, NJ",-737,-1186,-1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49%,"$5,419","$335,600","$8,362",332722,NA,148,132,2,-8,52.675585,49.163879598662206,56.187290969899664,45,-0.27419354838709675,-17,-0.3525179856115108,-24.5,-2,-0.0235013769160175,-0.316048083553907,1.0445,299949.5,1.650550183394106e-4,-0.25846847960444996,0.7643,1
11260,Anchorage,AK,"Anchorage, AK",-781,-1300,-2081,72,"291,247","291,826",−0.20%,"1,706.8 sq mi",171/sq mi,61°10′N 149°17′W﻿ / ﻿61.17°N 149.28°W﻿ / 61.17; -149.28﻿ (Anchorage),4.80%,12.91%,10.97%,-22.45%,5.08%,1.19%,"$2,599","$270,400","$3,231",327954,NA,140,220,73,-7,34.448161,49.163879598662206,19.732441471571907,45,-0.4642857142857143,-39,-0.11764705882352944,-6,-2,0.15962980083239486,0.39315819358354753,0.6709,402000,0.03076923076923066,0.191111111111111,1.0243,0
13140,Beaumont,TX,"Beaumont, TX",-498,-1690,-2188,255,"115,282","118,296",−2.55%,82.5 sq mi,"1,397/sq mi",30°05′N 94°08′W﻿ / ﻿30.08°N 94.14°W﻿ / 30.08; -94.14﻿ (Beaumont),NA,NA,NA,NA,NA,1.80%,"$3,907","$172,500","$3,099",156620,NA,129,247,15,-9,28.26087,51.17056856187291,5.351170568561873,44.5,-0.2583333333333333,-15.5,-0.2327586206896551,-13.5,-2.5,0.05699669151641617,-0.08521930428629076,0.425,222900,0.00179775280898875,0.02979902979902982,0.568,0
19340,Davenport,IA,"Davenport, IA",-692,-1622,-2314,316,"101,724","99,685",+2.05%,63.8 sq mi,"1,594/sq mi",41°33′N 90°36′W﻿ / ﻿41.55°N 90.60°W﻿ / 41.55; -90.60﻿ (Davenport),NA,NA,NA,NA,NA,1.57%,"$3,407","$147,800","$2,315",NA,NA,125,286,3,-39,14.381271,8.02675585284281,20.735785953177256,79,0.02597402597402598,2,0.16176470588235303,11,32,0.3300649695462454,-0.01456035280020862,0.6792,127400,-7.843137254901489e-4,-0.01924557351809086,0.3246,0
42220,Santa Rosa,CA,"Santa Rosa, CA",-481,-1880,-2361,145,"178,127","167,815",+6.14%,42.5 sq mi,"4,191/sq mi",38°26′N 122°42′W﻿ / ﻿38.44°N 122.70°W﻿ / 38.44; -122.70﻿ (Santa Rosa),5.70%,94.33%,79.52%,-36.76%,6.03%,0.76%,"$1,644","$505,000","$3,818",779727,NA,104,21,51,67,82.943144,93.31103678929766,72.5752508361204,25,-0.5535714285714286,-31,-0.33333333333333337,-12.5,-22,-0.00580439419962497,0.4081298438154928,1.2716,964000,0.04002589276081569,0.1656590084643288,2.4564,0
19740,Denver,CO,"Denver, CO",3010,-5448,-2438,19,"715,522","600,158",+19.22%,153.1 sq mi,"4,674/sq mi",39°46′N 104°53′W﻿ / ﻿39.76°N 104.88°W﻿ / 39.76; -104.88﻿ (Denver),5.90%,135.31%,114.92%,-28.79%,6.24%,0.51%,"$1,113","$343,300","$1,756",614138,1885,20,82,-19,-9,65.384615,100,30.76923076923077,9,-0.7428571428571429,-26,-0.5909090909090908,-13,-38,-0.06020390204743553,-0.04746870328665509,0.8014,649500,0.0150023441162681,0.1811238406983089,1.655,0
40420,Rockford,IL,"Rockford, IL",-617,-1828,-2445,182,"148,655","152,871",−2.76%,64.5 sq mi,"2,305/sq mi",42°15′N 89°04′W﻿ / ﻿42.25°N 89.06°W﻿ / 42.25; -89.06﻿ (Rockford),NA,NA,NA,NA,NA,2.27%,"$4,942","$194,500","$4,419",161449,NA,154,161,-13,-52,47.826087,40.468227424749166,55.18394648829431,48.5,-0.06730769230769229,-3.5,-0.17796610169491522,-10.5,1.5,0.3713830786762127,-0.18975151897470224,1.0397,137450,-0.07065584854631513,0.01103346818683337,0.3502,0
33700,Modesto,CA,"Modesto, CA",-604,-1920,-2524,104,"218,464","201,165",+8.60%,43.0 sq mi,"5,081/sq mi",37°38′N 121°00′W﻿ / ﻿37.63°N 121.00°W﻿ / 37.63; -121.00﻿ (Modesto),8.20%,48.53%,48.95%,-30.80%,8.68%,0.76%,"$1,644","$505,000","$3,818",452307,NA,116,65,-25,-41,69.899666,85.61872909698997,54.18060200668896,30,-0.2682926829268293,-11,-0.21052631578947367,-8,-17,0.01567617497165474,-0.3368980289528294,1.0347,489950,0.02307371058676133,0.12761795166858447,1.2484,0
29700,Laredo,TX,"Laredo, TX",-521,-2086,-2607,88,"255,205","236,091",+8.10%,106.5 sq mi,"2,396/sq mi",27°34′N 99°29′W﻿ / ﻿27.56°N 99.48°W﻿ / 27.56; -99.48﻿ (Laredo),5.80%,52.46%,39.51%,-26.33%,6.14%,1.80%,"$3,907","$172,500","$3,099",182928,NA,225,199,-46,-43,38.795987,69.23076923076923,8.361204013377927,36.5,-0.2065217391304348,-9.5,-0.02666666666666661,-1,-10.5,-0.15022514343993354,-0.09459726016893633,0.5012,229945,0.02243219208537117,0.09367419738406668,0.5859,0
17020,Chico,CA,"Chico, CA",-1449,-1439,-2888,318,"101,475","86,187",+17.74%,34.1 sq mi,"2,976/sq mi",39°44′N 121°50′W﻿ / ﻿39.74°N 121.83°W﻿ / 39.74; -121.83﻿ (Chico),NA,NA,NA,NA,NA,0.76%,"$1,644","$505,000","$3,818",404611,NA,196,102,49,-31,60.367893,75.91973244147158,44.81605351170568,34.5,-0.3947368421052632,-22.5,-0.1686746987951807,-7,-12.5,0.091556746264561,-0.10141919145927236,0.9629,453000,0.00890868596881966,0.03189066059225509,1.1543,0
46700,Vallejo,CA,"Vallejo, CA",-499,-2422,-2921,223,"126,090","115,942",+8.75%,30.4 sq mi,"4,148/sq mi",38°06′N 122°16′W﻿ / ﻿38.10°N 122.26°W﻿ / 38.10; -122.26﻿ (Vallejo),NA,NA,NA,NA,NA,0.76%,"$1,644","$505,000","$3,818",607574,NA,131,10,-4,-6,86.622074,97.32441471571906,75.91973244147158,20,-0.4117647058823529,-14,0.1428571428571428,2.5,-27,-0.00841272979040852,-0.35298783977535064,1.3098,593500,0.01626712328767121,0.18700118700118695,1.5123,0
45060,Syracuse,NY,"Syracuse, NY",-1012,-1996,-3008,184,"148,620","145,170",+2.38%,25.1 sq mi,"5,921/sq mi",43°02′N 76°08′W﻿ / ﻿43.04°N 76.14°W﻿ / 43.04; -76.14﻿ (Syracuse),NA,NA,NA,NA,NA,1.72%,"$3,749","$313,700","$5,407",184570,1305,81,225,-1,-9,33.110368,6.688963210702341,59.53177257525084,80.5,0.00625000000000008,0.5,-0.0955056179775281,-8.5,33.5,0.1497404302099128,0.02434589291824007,1.0917,189450,-0.00236966824644546,-0.07675438596491224,0.4827,0
21340,El Paso,TX,"El Paso, TX",-687,-2471,-3158,23,"678,815","649,121",+4.57%,258.4 sq mi,"2,627/sq mi",31°50′N 106°25′W﻿ / ﻿31.84°N 106.42°W﻿ / 31.84; -106.42﻿ (19 El Paso),5.50%,43.05%,44.73%,-19.88%,5.82%,1.80%,"$3,907","$172,500","$3,099",181475,1325,75,188,49,38,41.973244,75.91973244147158,8.02675585284281,34.5,-0.3947368421052632,-22.5,-0.3611111111111112,-19.5,-12.5,0.06173824286136065,0.09977188400464954,0.4957,266635,0.01983170778351506,0.1581521514869182,0.6794,0
42100,Santa Cruz,CA,"Santa Cruz, CA",-628,-2602,-3230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76%,"$1,644","$505,000","$3,818",1219163,NA,182,2,0,12,94.816054,97.9933110367893,91.63879598662209,19.5,-0.5357142857142857,-22.5,-0.472972972972973,-17.5,-27.5,-0.13717802739671503,-0.05417233585504133,1.6538,1243250,0.03690575479566305,0.2984334203655352,3.1679,0
37900,Peoria,IL,"Peoria, IL",-1037,-2295,-3332,268,"113,150","115,007",−1.61%,48.0 sq mi,"2,357/sq mi",40°45′N 89°37′W﻿ / ﻿40.75°N 89.61°W﻿ / 40.75; -89.61﻿ (Peoria),NA,NA,NA,NA,NA,2.27%,"$4,942","$194,500","$4,419",134976,NA,130,262,-4,20,23.244147,25.08361204013378,21.40468227424749,59,-0.10606060606060608,-7,-0.20805369127516785,-15.5,12,0.03729679131459473,0.3114417202891484,0.6873,98000,-0.01901901901901903,-0.06622201048118148,0.2497,0
32820,Memphis,TN,"Memphis, TN",-592,-2772,-3364,28,"633,104","646,889",−2.13%,297.0 sq mi,"2,132/sq mi",35°06′N 89°58′W﻿ / ﻿35.10°N 89.97°W﻿ / 35.10; -89.97﻿ (Memphis),8.00%,83.46%,62.01%,-48.39%,8.46%,0.71%,"$1,548","$167,200","$1,190",216710,1478,43,129,-26,8,53.177258,61.87290969899666,44.481605351170565,40,-0.18367346938775508,-9,-0.2920353982300885,-16.5,-7,0.09322305873389825,-0.08769330528577679,0.9602,225999.5,0.02494104308390032,-0.0383,0.5759,0
11460,Ann Arbor,MI,"Ann Arbor, MI",-764,-2644,-3408,231,"123,851","113,934",+8.70%,28.2 sq mi,"4,392/sq mi",42°16′N 83°44′W﻿ / ﻿42.27°N 83.73°W﻿ / 42.27; -83.73﻿ (Ann Arbor),NA,NA,NA,NA,NA,1.54%,"$3,343","$154,900","$2,381",355587,NA,142,117,77,59,56.354515,38.12709030100335,74.5819397993311,50,-0.3589743589743589,-28,-0.22480620155038755,-14.5,3,0.12142764458326404,0.2338947436110208,1.2806,450000,0.05882352941176472,0.02951269732326689,1.1466,0
40380,Rochester,NY,"Rochester, NY",-1061,-2355,-3416,108,"211,328","210,565",+0.36%,35.8 sq mi,"5,903/sq mi",43°10′N 77°37′W﻿ / ﻿43.16°N 77.61°W﻿ / 43.16; -77.61﻿ (Rochester),8.60%,38.21%,42.98%,-45.34%,9.10%,1.72%,"$3,749","$313,700","$5,407",203384,1239,50,6,-2,9,90.802676,95.31772575250837,86.2876254180602,23,-0.4390243902439024,-18,-0.33333333333333337,-11.5,-24,-0.02695158596098734,-0.04106668154564175,1.4921,225000,0.125,-0.1815205529283376,0.5733,1
38900,Portland,OR,"Portland, OR",2638,-6314,-3676,25,"652,503","583,776",+11.77%,133.5 sq mi,"4,888/sq mi",45°32′N 122°39′W﻿ / ﻿45.53°N 122.65°W﻿ / 45.53; -122.65﻿ (Portland),4.60%,35.12%,52.58%,-55.99%,4.87%,0.97%,"$2,116","$312,200","$3,037",558513,1796,23,173,2,-12,44.983278,83.27759197324414,6.688963210702341,32,-0.3191489361702128,-15,-0.17948717948717952,-7,-15,-0.01131100068960722,-0.12951588436045405,0.463,559950,0.01809090909090915,0.1022746286872902,1.4268,0
33260,Midland,TX,"Midland, TX",-157,-3763,-3920,215,"132,524","111,147",+19.23%,75.5 sq mi,"1,755/sq mi",32°01′N 102°07′W﻿ / ﻿32.02°N 102.11°W﻿ / 32.02; -102.11﻿ (Midland),NA,NA,NA,NA,NA,1.80%,"$3,907","$172,500","$3,099",282597,NA,260,278,4,-61,17.391304,32.10702341137124,2.6755852842809364,53.5,-0.17692307692307696,-11.5,0.09183673469387754,4.5,6.5,0.08262616775762899,0.17272218097114744,0.3702,322475,-0.00776923076923075,0.00789185810282866,0.8217,0
42200,Santa Maria,CA,"Santa Maria, CA",-646,-3327,-3973,283,"109,707","99,553",+10.20%,22.8 sq mi,"4,812/sq mi",34°56′N 120°26′W﻿ / ﻿34.93°N 120.44°W﻿ / 34.93; -120.44﻿ (Santa Maria),NA,NA,NA,NA,NA,0.76%,"$1,644","$505,000","$3,818",906645,NA,136,18,-2,15,83.946488,74.91638795986621,92.97658862876254,35,-0.30000000000000004,-15,-0.2134831460674157,-9.5,-12,-0.00158126047309015,0.12269176697017704,1.6852,1625000,0.08695652173913038,-0.09621802002224689,4.1407,0
38300,Pittsburgh,PA,"Pittsburgh, PA",-891,-3128,-4019,68,"302,971","305,704",−0.89%,55.4 sq mi,"5,469/sq mi",40°26′N 79°58′W﻿ / ﻿40.43°N 79.97°W﻿ / 40.43; -79.97﻿ (Pittsburgh),6.30%,26.19%,31.77%,-46.96%,6.67%,1.58%,"$3,442","$180,200","$2,852",206604,1310,22,282,-1,-29,15.050167,5.68561872909699,24.414715719063544,82,0.03797468354430378,3,-0.05747126436781613,-5,35,0.12309735808137834,-0.1335716196179937,0.7202,215000,0.02429728442115286,-0.139655862344938,0.5478,1
43340,Shreveport,LA,"Shreveport, LA",-883,-3180,-4063,137,"187,593","199,311",−5.88%,107.8 sq mi,"1,740/sq mi",32°28′N 93°47′W﻿ / ﻿32.46°N 93.79°W﻿ / 32.46; -93.79﻿ (Shreveport),6.90%,19.31%,20.24%,-32.74%,7.30%,0.55%,"$1,187","$163,100",$890,131714,NA,114,296,-4,-29,9.0301,13.043478260869565,5.016722408026756,70.5,-0.00704225352112675,-0.5,0.1015625,6.5,23.5,0.2105964037807917,0.13539086527201194,0.4195,165750,0.00454545454545463,-0.06329471602147496,0.4223,0
41620,Salt Lake City,UT,"Salt Lake City, UT",-400,-3923,-4323,122,"199,723","186,440",+7.12%,110.3 sq mi,"1,811/sq mi",40°46′N 111°56′W﻿ / ﻿40.77°N 111.93°W﻿ / 40.77; -111.93﻿ (Salt Lake City),2.60%,3.81%,7.09%,-56.85%,2.75%,0.63%,"$1,362","$279,100","$1,748",575579,1629,52,59,-10,-21,71.237458,90.96989966555184,51.50501672240802,26.5,-0.3375,-13.5,0.26190476190476186,5.5,-20.5,0.07767346652802165,-0.00192313337597105,1.0159,550000,0,-0.07872696817420433,1.4015,1
27140,Jackson,MS,"Jackson, MS",-1270,-3571,-4841,170,"153,701","173,514",−11.42%,111.7 sq mi,"1,376/sq mi",32°19′N 90°13′W﻿ / ﻿32.31°N 90.21°W﻿ / 32.31; -90.21﻿ (Jackson),6.50%,7.65%,26.03%,-35.99%,6.88%,0.81%,"$1,751","$119,000",$958,181202,1299,100,211,-22,48,36.454849,40.468227424749166,32.441471571906355,48.5,-0.17796610169491522,-10.5,-0.4327485380116959,-37,1.5,0.02049988760340593,0.03962161114469831,0.82,299900,0.1107407407407408,0.07298747763864033,0.7642,0
41500,Salinas,CA,"Salinas, CA",-1218,-3683,-4901,160,"163,542","150,441",+8.71%,23.5 sq mi,"6,959/sq mi",36°41′N 121°38′W﻿ / ﻿36.69°N 121.63°W﻿ / 36.69; -121.63﻿ (Salinas),NA,NA,NA,NA,NA,0.76%,"$1,644","$505,000","$3,818",810602,NA,150,9,37,58,87.959866,85.61872909698997,90.3010033444816,30,-0.4642857142857143,-26,-0.4690265486725663,-26.5,-17,-0.07946268214227481,-0.04037961801050993,1.5904,908999.5,-0.09099959099959098,-0.23741652684563763,2.3162,1
37100,Oxnard,CA,"Oxnard, CA",-1238,-4454,-5692,117,"202,063","197,899",+2.10%,26.5 sq mi,"7,625/sq mi",34°12′N 119°12′W﻿ / ﻿34.20°N 119.20°W﻿ / 34.20; -119.20﻿ (Oxnard),7.90%,40.44%,54.10%,-22.70%,8.36%,0.76%,"$1,644","$505,000","$3,818",NA,NA,76,22,-11,-9,82.77592,91.9732441471572,73.57859531772574,26,-0.36585365853658536,-15,0.01960784313725483,0.5,-21,0.01072887576970638,-0.12813514916145718,1.2748,922450,-0.0238624338624338,0.05609937603755233,2.3505,0
36220,Odessa,TX,"Odessa, TX",-102,-5878,-5980,260,"114,428","99,940",+14.50%,51.1 sq mi,"2,239/sq mi",31°53′N 102°20′W﻿ / ﻿31.88°N 102.34°W﻿ / 31.88; -102.34﻿ (Odessa),NA,NA,NA,NA,NA,1.80%,"$3,907","$172,500","$3,099",195514,NA,292,292,-1,-5,12.207358,24.414715719063544,0,59.5,-0.11194029850746268,-7.5,-0.14388489208633093,-10,12.5,-0.02405981918883726,-0.0757462271721896,0.219,262450,0.02921568627450987,0.1052853232259423,0.6687,0
12580,Baltimore,MD,"Baltimore, MD",-2833,-3565,-6398,30,"585,708","620,961",−5.68%,80.9 sq mi,"7,240/sq mi",39°18′N 76°37′W﻿ / ﻿39.30°N 76.61°W﻿ / 39.30; -76.61﻿ (Baltimore),7.10%,19.15%,35.59%,-38.04%,7.51%,1.09%,"$2,370","$314,800","$3,430",360956,1769,21,217,11,-21,35.451505,61.87290969899666,9.03010033444816,40,-0.2857142857142857,-16,-0.21568627450980393,-11,-7,0.1115607373169556,-0.24502306624307668,0.5117,300000,0.00334448160535116,-0.04275686024250158,0.7644,0
17460,Cleveland,OH,"Cleveland, OH",-1520,-4912,-6432,54,"372,624","396,815",−6.10%,77.7 sq mi,"4,796/sq mi",41°28′N 81°40′W﻿ / ﻿41.47°N 81.67°W﻿ / 41.47; -81.67﻿ (Cleveland),7.60%,43.15%,15.66%,-39.60%,8.04%,1.56%,"$3,390","$145,700","$2,271",204808,1257,26,241,-45,-57,29.264214,26.755852842809364,31.77257525083612,58,-0.04918032786885251,-3,-0.12121212121212122,-8,11,0.031718610282707393,-0.20069734358913935,0.8184,176950,-2.8248587570622874e-4,-0.12595702642627804,0.4509,1
41180,St. Louis,MO,"St. Louis, MO",-1198,-5840,-7038,69,"301,578","319,294",−5.55%,61.7 sq mi,"4,888/sq mi",38°38′N 90°14′W﻿ / ﻿38.63°N 90.24°W﻿ / 38.63; -90.24﻿ (St. Louis),5.50%,27.87%,30.79%,-45.14%,5.82%,0.97%,"$2,111","$157,200","$1,526",230414,1214,19,263,-30,-1,23.076923,25.08361204013378,21.070234113712377,59,-0.06349206349206349,-4,-0.19727891156462585,-14.5,12,0.03506105777228008,-0.00642912645134752,0.6855,266450,0.07008032128514063,0.05776101627630004,0.6789,0
33340,Milwaukee,WI,"Milwaukee, WI",-1315,-7842,-9157,31,"577,222","594,833",−2.96%,96.2 sq mi,"6,000/sq mi",43°04′N 87°58′W﻿ / ﻿43.06°N 87.96°W﻿ / 43.06; -87.96﻿ (Milwaukee),7.30%,46.23%,87.93%,-24.06%,7.72%,1.85%,"$4,027","$180,600","$3,344",257144,1179,38,122,38,-24,54.51505,66.5551839464883,42.474916387959865,38,-0.35593220338983056,-21,-0.2692307692307693,-14,-9,0.0323634237214101,-0.1863197735058044,0.9292,277447.5,-0.02649999999999996,-0.08944043321299644,0.707,0
35380,New Orleans,LA,"New Orleans, LA",-1450,-8583,-10033,53,"383,997","343,829",+11.68%,169.5 sq mi,"2,265/sq mi",30°03′N 89°56′W﻿ / ﻿30.05°N 89.93°W﻿ / 30.05; -89.93﻿ (New Orleans),9.00%,68.83%,73.81%,-32.16%,9.52%,0.55%,"$1,187","$163,100",$890,258775,1492,44,246,-15,-15,28.428094,31.438127090301005,25.418060200668897,54,-0.15625,-10,-0.16279069767441856,-10.5,7,0.04006415545689035,0.00632603115968977,0.7365,347000,0,0.06035141329258975,0.8842,0
29340,Lake Charles,LA,"Lake Charles, LA",-442,-11824,-12266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55%,"$1,187","$163,100",$890,203651,NA,213,294,-4,-9,11.204013,21.40468227424749,1.0033444816053512,63.5,-0.06617647058823528,-4.5,-0.07299270072992703,-5,16.5,0.0181167369218429,-0.02056834399201568,0.2644,225000,0,-0.07819941619296356,0.5733,0
37980,Philadelphia,PA,"Philadelphia, PA",-2400,-10623,-13023,6,"1,603,797","1,526,006",+5.10%,134.4 sq mi,"11,933/sq mi",40°00′N 75°08′W﻿ / ﻿40.00°N 75.13°W﻿ / 40.00; -75.13﻿ (5 Philadelphia),9.60%,43.21%,55.84%,-40.20%,10.16%,1.58%,"$3,442","$180,200","$2,852",318035,1742,6,250,7,-40,26.588629,31.103678929765888,22.073578595317723,54.5,-0.16153846153846152,-10.5,-0.1550387596899225,-10,7.5,0.08564035396714065,-0.1818897929818205,0.6968,300000,3.3344448149374983e-4,-0.06962319739494494,0.7644,0
33460,Minneapolis,MN,"Minneapolis, MN",-1072,-12629,-13701,46,"429,954","382,578",+12.38%,54.0 sq mi,"7,962/sq mi",44°58′N 93°16′W﻿ / ﻿44.96°N 93.26°W﻿ / 44.96; -93.26﻿ (Minneapolis),4.10%,33.68%,57.71%,-57.32%,4.34%,1.12%,"$2,429","$223,900","$2,500",363306,1596,15,186,61,-27,42.307692,72.90969899665552,11.705685618729095,35.5,-0.3879310344827587,-22.5,-0.14457831325301207,-6,-11.5,0.245011855682004,-0.0496918766604626,0.5624,401900,0.08621621621621611,0.08835173881724678,1.0241,0
46520,Urban Honolulu,HI,"Urban Honolulu, HI",-3580,-13686,-17266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28%,$606,"$615,300","$1,715",894625,2572,65,279,0,17,17.22408,33.77926421404682,0.6688963210702341,52.5,-0.1796875,-11.5,-0.3636363636363637,-30,5.5,-0.06306011255289379,-0.02874542009719849,0.2621,691500,0.00948905109489062,0.2584167424931756,1.762,0
42660,Seattle,WA,"Seattle, WA",2671,-24169,-21498,18,"737,015","608,660",+21.09%,83.8 sq mi,"8,795/sq mi",47°37′N 122°21′W﻿ / ﻿47.62°N 122.35°W﻿ / 47.62; -122.35﻿ (20 Seattle),4.20%,86.37%,81.93%,-42.77%,4.44%,0.98%,"$2,134","$339,000","$3,326",747353,2160,14,136,-11,21,51.505017,95.65217391304348,7.357859531772576,22.5,-0.42307692307692313,-16.5,-0.3571428571428571,-12.5,-24.5,-0.11495183949600583,0.08905880737120553,0.4735,728995,0.04891366906474825,0.12586100386100396,1.8575,0
